"fuente","divipola","Municipio","Departamento","valor","nombre_del_proyecto","categoria","subcategoria","fecha_corte"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","1,701,128,691","TEATRO EL ENSUEÑO 2017","Línea de infraestructura","Construcción","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","125,128,500","TEATRO QUIMERA 2017","Línea de infraestructura","Estudios y diseños","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","2,035,520,503","Escenario móvil 2 Idartes 2017","Línea de infraestructura","Compra|Dotación","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","21,951,627","Teatro al Aire Libre la Media Torta - 2015","Línea de infraestructura","Mejoramiento y/o adecuación","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","7,671,615","TEATRO LIBRE SALA CENTRO - 2014","Línea de infraestructura","Mejoramiento y/o adecuación","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","5,258,022,741","TEATRO EL ENSUEÑO 2017","Línea de infraestructura","Construcción","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","1,824,926,717","TEATRO EL ENSUEÑO FASE 2 - 2018","Línea de infraestructura","Construcción|Dotación","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","339,773,003","AUDITORIO LEÓN DE GREIFF 2018","Línea de infraestructura","Mejoramiento y/o adecuación","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","407,719,342.94","LA FUTILERÍA 2019","Línea de infraestructura","Compra|Construcción","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","317,853,657.06","LA FUTILERÍA 2019","Línea de infraestructura","Compra|Construcción","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","150,503,388","LA FUTILERÍA 2019","Línea de infraestructura","Compra|Construcción","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","321,220,709.01","AUDITORIO GILBERTO ALZATE AVENDAÑO 2019","Línea de infraestructura","Construcción","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","2,169,139,246","TEATRO EL ENSUEÑO FASE 2 - 2018","Línea de infraestructura","Construcción|Dotación","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","100,000,000","TEATRO EL ENSUEÑO FASE 2 - 2018","Línea de infraestructura","Construcción|Dotación","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","1,000,000,000","AUDITORIO LEÓN DE GREIFF 2018","Línea de infraestructura","Mejoramiento y/o adecuación","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","1,384,449,673","AUDITORIO LEÓN DE GREIFF 2018","Línea de infraestructura","Mejoramiento y/o adecuación","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","575,242,820","LA FUTILERÍA 2019","Línea de infraestructura","Compra|Construcción","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","1,702,306,715","AUDITORIO GILBERTO ALZATE AVENDAÑO 2019","Línea de infraestructura","Construcción","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","720,000,000","SALA TEATRO TALLER DE COLOMBIA 2017","Línea de infraestructura","Construcción|Dotación|Mejoramiento y/o adecuación","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","4,268,030","SALA TEATRO TALLER DE COLOMBIA 2017","Línea de infraestructura","Construcción|Dotación|Mejoramiento y/o adecuación","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","5,933,943","SALA TEATRO TALLER DE COLOMBIA 2017","Línea de infraestructura","Construcción|Dotación|Mejoramiento y/o adecuación","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","249,058,412.96","SALA TEATRO TALLER DE COLOMBIA 2017","Línea de infraestructura","Construcción|Dotación|Mejoramiento y/o adecuación","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","208,331,587.04","SALA TEATRO TALLER DE COLOMBIA 2017","Línea de infraestructura","Construcción|Dotación|Mejoramiento y/o adecuación","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","6,543,339","SALA TEATRO TALLER DE COLOMBIA 2018","Línea de infraestructura","Construcción|Dotación|Mejoramiento y/o adecuación","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","870,000,000","SALA TEATRO TALLER DE COLOMBIA 2018","Línea de infraestructura","Construcción|Dotación|Mejoramiento y/o adecuación","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","16,668,342","SALA TEATRO TALLER DE COLOMBIA 2018","Línea de infraestructura","Construcción|Dotación|Mejoramiento y/o adecuación","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","1,399,792,099","TEATRO JORGE ELIECER GAITAN - 2014","Línea de infraestructura","Mejoramiento y/o adecuación|Dotación","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","133,619,878","CASA TERCER ACTO-2015","Línea de infraestructura","Mejoramiento y/o adecuación|Dotación","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","9,846,776","CASA TERCER ACTO-2015","Línea de infraestructura","Mejoramiento y/o adecuación|Dotación","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","205,000,000","TEATRO SANTAFE 2016","Línea de infraestructura","Mejoramiento y/o adecuación|Dotación","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","31,245,894","TEATRO SANTAFE 2016","Línea de infraestructura","Mejoramiento y/o adecuación|Dotación","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","33,231,841.82","CASA TERCER ACTO-2015","Línea de infraestructura","Mejoramiento y/o adecuación|Dotación","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","184,369,912.18","CASA TERCER ACTO-2015","Línea de infraestructura","Mejoramiento y/o adecuación|Dotación","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","178,127,693.56","TEATRO SANTAFE 2016","Línea de infraestructura","Mejoramiento y/o adecuación|Dotación","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","176,634,486.44","TEATRO SANTAFE 2016","Línea de infraestructura","Mejoramiento y/o adecuación|Dotación","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","195,506,559","CASA E - 2015","Línea de infraestructura","Dotación","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","14,859,668","CASA E - 2015","Línea de infraestructura","Dotación","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","283,080,000","TEATRO R 101 - 2017","Línea de infraestructura","Dotación","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","277,384,350","TEATRO LIBRE CHAPINERO 2017","Línea de infraestructura","Dotación","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","1,462,373","TEATRO LIBRE CHAPINERO 2017","Línea de infraestructura","Dotación","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","2,000","CASA E - 2015","Línea de infraestructura","Dotación","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","122,334,510","TEATRO R 101 - 2017","Línea de infraestructura","Dotación","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","519,954,686.54","SALA ERNESTO BEIN - GIMNASIO MODERNO 2018","Línea de infraestructura","Dotación","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","195,897,313.46","SALA ERNESTO BEIN - GIMNASIO MODERNO 2018","Línea de infraestructura","Dotación","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","32,112,150","SALA ERNESTO BEIN - GIMNASIO MODERNO 2018","Línea de infraestructura","Dotación","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","10,000,000","SALA ERNESTO BEIN - GIMNASIO MODERNO 2018","Línea de infraestructura","Dotación","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","8,198,548","SALA ERNESTO BEIN - GIMNASIO MODERNO 2018","Línea de infraestructura","Dotación","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","1,108,302,649","CENTRO CULTURAL COMPARTIR - PILONA 10: SUMINISTRO E INSTALACIÓN DE LOS SISTEMAS DE ACÚSTICA, SONIDO, ILUMINACIÓN ESCÉNICA, VESTIMENTA TEATRAL Y DEMÁS ELEMENTOS NECESARIOS PARA LA PUESTA EN FUNCIONAMIENTO DEL EQUIPAMIENTO CULTURAL UBICADO EN LA PILONA 10 DE LA LOCALIDAD DE CIUDAD BOLIVÍAR.","Línea de infraestructura","Dotación","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","330,000,000","TEATRO LIBRE CHAPINERO 2016","Línea de infraestructura","Dotación|Mejoramiento y/o adecuación","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","30,192,859","TEATRO LIBRE CHAPINERO 2016","Línea de infraestructura","Dotación|Mejoramiento y/o adecuación","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","300,000,000","TEATRO LIBRE CENTRO 2016","Línea de infraestructura","Dotación|Mejoramiento y/o adecuación","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","14,660,342","TEATRO LIBRE CENTRO 2016","Línea de infraestructura","Dotación|Mejoramiento y/o adecuación","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","510,150,000","TEATRO BERNARDO ROMERO LOZANO 2017","Línea de infraestructura","Dotación|Mejoramiento y/o adecuación","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","11,462,895","TEATRO BERNARDO ROMERO LOZANO 2017","Línea de infraestructura","Dotación|Mejoramiento y/o adecuación","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","370,520,120","Sala Seki Sano 2017","Línea de infraestructura","Dotación|Mejoramiento y/o adecuación","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","1,241,636","Sala Seki Sano 2017","Línea de infraestructura","Dotación|Mejoramiento y/o adecuación","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","530,000,000","TEATRO SANTAFÉ 2017","Línea de infraestructura","Dotación|Mejoramiento y/o adecuación","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","7,354,635","TEATRO SANTAFÉ 2017","Línea de infraestructura","Dotación|Mejoramiento y/o adecuación","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","37,309,292","TEATRO LIBRE CHAPINERO 2016","Línea de infraestructura","Dotación|Mejoramiento y/o adecuación","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","9,664,236","TEATRO LIBRE CENTRO 2016","Línea de infraestructura","Dotación|Mejoramiento y/o adecuación","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","8,001","Barranquilla","Atlántico","2,000,000","Y EL CAIMÁN… ¿QUÉ?","Decreto 475","Decreto 475","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","23,522,680","TEATRO BERNARDO ROMERO LOZANO 2017","Línea de infraestructura","Dotación|Mejoramiento y/o adecuación","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","4,171,359","TEATRO SANTAFÉ 2017","Línea de infraestructura","Dotación|Mejoramiento y/o adecuación","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","44,119,210","TEATRO LA CASTELLANA 2016","Línea de infraestructura","Dotación|Mejoramiento y/o adecuación","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","434,455,616","TEATRO LA CASTELLANA 2016","Línea de infraestructura","Dotación|Mejoramiento y/o adecuación","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","1,300,000","TEATRO NACIONAL FANNY MIKEY - 2015","Línea de infraestructura","Dotación","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","1,006,648","TEATRO CHARLOT 2016","Línea de infraestructura","Dotación","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","22,852,716","TEATRO JORGE ELIECER GAITAN 2016","Línea de infraestructura","Dotación","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","299","Tea Tropical 2017","Línea de infraestructura","Dotación","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","197,986,408","CINEMATECA SALA MULTIPROPÓSITO 2018","Línea de infraestructura","Dotación","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","6,077,956,660","TEATRO EL ENSUEÑO FASE 3 - 2019","Línea de infraestructura","Dotación","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","30,000,000","TEATRO QUIMERA DOTACIÓN NUEVA SEDE","Línea de infraestructura","Dotación","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","197,989,661","TEATRO QUIMERA - 2015","Línea de infraestructura","Dotación","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","13,896,466","TEATRO QUIMERA - 2015","Línea de infraestructura","Dotación","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","196,789,201","TEATRO NACIONAL FANNY MIKEY - 2015","Línea de infraestructura","Dotación","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","198,081,328","Dotación del Teatro El Parche Nacional","Línea de infraestructura","Dotación","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","250,000,000","TEATRO CHARLOT 2016","Línea de infraestructura","Dotación","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","24,035,827","TEATRO CHARLOT 2016","Línea de infraestructura","Dotación","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","102,040,235","Tea Tropical 2017","Línea de infraestructura","Dotación","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","727,816,985","CENTRO CULTURAL WILLIAM SHAKESPEARE 2019","Línea de infraestructura","Dotación","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","139,115,541","TEATRO CASA TEATROVA 2020","Línea de infraestructura","Dotación","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","213,010,000","LINEA DE DOTACIÓN TEATRO NACIONAL LA CASTELLANA","Línea de infraestructura","Dotación","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","304,072,370","Dotación equipos de iluminación y sonido Teatro La Candelaria","Línea de infraestructura","Dotación","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","848,966,468","LA FUTULERÍA DOTADA","Línea de infraestructura","Dotación","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","611,764,720","Dotación Centro Cultural William Shakespeare Etapa 2","Línea de infraestructura","Dotación","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","629,630,785","SALA101 - MuDaTe a la Sala101 – Teatro en expansión","Línea de infraestructura","Dotación","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","2,335,989,123","TEATRO QUIMERA DOTACIÓN NUEVA SEDE","Línea de infraestructura","Dotación","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","666,452,836","LINEA DE DOTACION TEATRO NACIONAL LA CASTELLANA","Línea de infraestructura","Dotación","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","1,157,141,187","Dotación Silletería para el Teatro Astor Plaza","Línea de infraestructura","Dotación","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","229,360,000","FUNDACIÓN  CENTRO CULTURAL GABRIEL GARCIA MARQUEZ - 2014","Línea de infraestructura","Dotación","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","216,108,447","TEATRO JORGE ELIECER GAITAN 2016","Línea de infraestructura","Dotación","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","641,492,727","CINEMATECA SALA MULTIPROPÓSITO 2018","Línea de infraestructura","Dotación","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","100,825,689.44","TEATRO EL ENSUEÑO FASE 3 - 2019","Línea de infraestructura","Dotación","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","2,539,376,021.27","TEATRO EL ENSUEÑO FASE 3 - 2019","Línea de infraestructura","Dotación","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","3,609,798,289.29","TEATRO EL ENSUEÑO FASE 3 - 2019","Línea de infraestructura","Dotación","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","169,212,587.88","Adquisición, instalación y puesta en funcionamiento de sistemas de monitoreo de audio inalámbrico (Inears) para el Teatro Jorge Eliécer Gaitán","Línea de infraestructura","Dotación","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","12,474,333","TEATRO NACIONAL LA CASTELLANA - 2015","Línea de infraestructura","Mejoramiento y/o adecuación","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","1,436,792,365","Suministro e instación de un sistema de ampliación de sonido, microfonería y otros accesorios que complementan el sistema de sonido
para el Teatro El Ensueño.","Línea de infraestructura","Dotación","2025 Aug 28 12:00:00 AM"
"Ley de Espectáculos Públicos","11,001","Bogotá, D.C.","Bogotá, D. C.","1,823,111,928","Adquisición, instalación y puesta en funcionamiento de un sistema de iluminación artística en tecnología LED, compuesto de una consola, luminarias, truss y accesorios para el Teatro El Ensueño","Línea de infraestructura","Dotación","2025 Aug 28 12:00:00 AM"
